ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
36099_at	0.003686	7.12e-05	-4.55838	1.628292	-0.98999322	SRSF1	serine and arginine rich splicing factor 1
777_at	0.003694	7.17e-05	-4.556165	1.622376	-0.95315452	GDI2	GDP dissociation inhibitor 2
32597_at	0.003711	7.26e-05	-4.551973	1.611177	-0.99221921	RBL2	RB transcriptional corepressor like 2
34661_at	0.003711	7.26e-05	-4.551732	1.610533	-1.27182718	CLEC16A	C-type lectin domain family 16 member A
34239_at	0.003725	7.32e-05	-4.549102	1.60351	-0.5503388	N4BP2L1	NEDD4 binding protein 2 like 1
40485_at	0.003726	7.35e-05	-4.547509	1.599256	-0.97670605	TRIM44	tripartite motif containing 44
40261_at	0.003726	7.41e-05	4.544662	1.591653	1.11570842	RBFOX2	RNA binding protein, fox-1 homolog 2
1085_s_at	0.003726	7.42e-05	-4.54429	1.590659	-0.67696137	PLCG2	phospholipase C gamma 2
36647_at	0.003726	7.44e-05	-4.543374	1.588214	-1.0406968	IARS2	isoleucyl-tRNA synthetase 2, mitochondrial
41349_at	0.003728	7.47e-05	-4.54182	1.584066	-1.19687311	PSEN2	presenilin 2
39342_at	0.003756	7.58e-05	-4.537006	1.571214	-0.39900133	MIR6758///MARS	microRNA 6758///methionyl-tRNA synthetase
35695_at	0.003756	7.59e-05	-4.536551	1.569998	-1.69178008	LYST	lysosomal trafficking regulator
39932_at	0.003802	7.72e-05	-4.530572	1.55404	-1.21728937	DUSP7	dual specificity phosphatase 7
40441_g_at	0.003802	7.74e-05	-4.529603	1.551453	-0.82716368	SERBP1	SERPINE1 mRNA binding protein 1
37266_at	0.003806	7.79e-05	-4.527115	1.544814	-0.64479143	ZNF32	zinc finger protein 32
35110_at	0.003806	7.81e-05	-4.526526	1.543242	-1.46965869	MPHOSPH8	M-phase phosphoprotein 8
1287_at	0.003826	7.88e-05	-4.523324	1.5347	-1.23110775	PARP1	poly(ADP-ribose) polymerase 1
1184_at	0.003849	8.01e-05	-4.517669	1.519611	-0.9076364	MIR7703///PSME2	microRNA 7703///proteasome activator subunit 2
41594_at	0.003849	8.02e-05	-4.517361	1.518791	-0.5955625	JAK1	Janus kinase 1
40615_at	0.003849	8.02e-05	-4.517025	1.517895	-1.05725553	SPG11	spastic paraplegia 11 (autosomal recessive)
40598_at	0.003849	8.05e-05	4.515978	1.515102	0.58566101	STARD5	StAR related lipid transfer domain containing 5
32684_at	0.003849	8.11e-05	-4.513131	1.507508	-1.74165737	TMEM268	transmembrane protein 268
408_at	0.003849	8.13e-05	4.512318	1.505341	2.96094801	CXCL1	C-X-C motif chemokine ligand 1
35247_at	0.003849	8.19e-05	-4.509763	1.498527	-0.66516528	SNAPC5	small nuclear RNA activating complex polypeptide 5
1698_g_at	0.003849	8.21e-05	-4.509019	1.496542	-1.32878402	MAP2K5	mitogen-activated protein kinase kinase 5
39403_at	0.003849	8.22e-05	-4.508562	1.495323	-0.98260566	DNAJC13	DnaJ heat shock protein family (Hsp40) member C13
35521_at	0.003849	8.29e-05	4.505757	1.487845	0.3628971	CLDN9	claudin 9
35151_at	0.003849	8.31e-05	-4.504653	1.484902	-1.41691967	CDK2AP2	cyclin dependent kinase 2 associated protein 2
36411_s_at	0.003849	8.35e-05	4.503297	1.481285	0.57251335	ELAVL2	ELAV like neuron-specific RNA binding protein 2
36313_at	0.003849	8.38e-05	-4.501938	1.477663	-0.83235763	EVI2A	ecotropic viral integration site 2A
33989_f_at	0.003849	8.41e-05	-4.500812	1.474662	-0.64521355	TMBIM6	transmembrane BAX inhibitor motif containing 6
831_at	0.003849	8.44e-05	-4.499433	1.470984	-0.87056664	DDX10	DEAD-box helicase 10
370_at	0.003849	8.45e-05	-4.49888	1.469512	-1.01710113	STK38	serine/threonine kinase 38
41068_at	0.003849	8.46e-05	-4.498645	1.468884	-1.64205122	ODF2	outer dense fiber of sperm tails 2
39348_at	0.003849	8.48e-05	-4.497976	1.467102	-0.68650494	PRMT2	protein arginine methyltransferase 2
2085_s_at	0.003871	8.56e-05	-4.494734	1.458461	-1.02524389	CTNNA1	catenin alpha 1
41309_g_at	0.00388	8.62e-05	-4.492174	1.451638	-0.58835994	CTBP1	C-terminal binding protein 1
37040_at	0.00388	8.64e-05	-4.49151	1.449867	-0.68583648	GANAB	glucosidase II alpha subunit
35791_at	0.003895	8.71e-05	-4.488427	1.441653	-1.56714996	MPDU1	mannose-P-dolichol utilization defect 1
2052_g_at	0.003895	8.74e-05	-4.487125	1.438185	-0.79051821	MGMT	O-6-methylguanine-DNA methyltransferase
35307_at	0.003895	8.79e-05	-4.485497	1.433847	-0.83771371	GDI2	GDP dissociation inhibitor 2
36664_at	0.003895	8.79e-05	-4.485266	1.433233	-0.70720326	GALT	galactose-1-phosphate uridylyltransferase
34946_at	0.003921	8.88e-05	-4.48169	1.423705	-1.19844695	IGSF6	immunoglobulin superfamily member 6
38237_at	0.003952	8.98e-05	4.477734	1.413168	0.45563953	GGT5	gamma-glutamyltransferase 5
33255_at	0.003954	9.02e-05	-4.476311	1.409379	-0.7689176	NASP	nuclear autoantigenic sperm protein
41606_at	0.003967	9.08e-05	-4.474	1.403224	-0.47433994	DRG1	developmentally regulated GTP binding protein 1
40881_at	0.003969	9.14e-05	-4.471878	1.397573	-0.70457018	ACLY	ATP citrate lyase
34039_at	0.003969	9.21e-05	-4.469185	1.390404	-1.64349637	NCR1	natural cytotoxicity triggering receptor 1
37362_at	0.003969	9.28e-05	-4.466391	1.382965	-0.77182207	RAB5B	RAB5B, member RAS oncogene family
39346_at	0.003969	9.31e-05	-4.465344	1.380179	-0.49912505	KHDRBS1	KH RNA binding domain containing, signal transduction associated 1
2045_s_at	0.003969	9.32e-05	-4.464977	1.379201	-1.60099062	HCK	HCK proto-oncogene, Src family tyrosine kinase
37111_g_at	0.003969	9.32e-05	4.464789	1.378701	1.00092514	PFKFB3	6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 3
40778_at	0.003969	9.33e-05	-4.464624	1.378261	-0.75091389	HSD17B10	hydroxysteroid 17-beta dehydrogenase 10
32621_at	0.003969	9.34e-05	-4.464348	1.377528	-0.46747125	DR1	down-regulator of transcription 1
41028_at	0.003991	9.42e-05	4.461223	1.369209	1.05712265	RYR3	ryanodine receptor 3
40933_f_at	0.004024	9.55e-05	4.456561	1.356804	0.97240978	ZDHHC18	zinc finger DHHC-type containing 18
38895_i_at	0.004024	9.57e-05	-4.455627	1.354316	-2.36283638	NCF4	neutrophil cytosolic factor 4
38003_s_at	0.004024	9.67e-05	-4.45219	1.345173	-0.64023765	DGKZ	diacylglycerol kinase zeta
40518_at	0.004024	9.68e-05	-4.451792	1.344114	-0.59431061	PTPRC	protein tyrosine phosphatase, receptor type C
36076_g_at	0.004024	9.69e-05	-4.451301	1.342807	-0.79714321	IFT27	intraflagellar transport 27
39760_at	0.004024	9.70e-05	-4.450932	1.341826	-1.03677534	QKI	QKI, KH domain containing RNA binding
38334_g_at	0.004024	9.72e-05	-4.450235	1.339972	-1.32542098	OGG1	8-oxoguanine DNA glycosylase
35734_at	0.00405	9.83e-05	-4.446554	1.33018	-0.9433015	ACTR2	ARP2 actin related protein 2 homolog
35238_at	0.00405	9.87e-05	-4.444846	1.325636	-0.97309516	TRAF5	TNF receptor associated factor 5
37819_at	0.00405	9.93e-05	-4.443051	1.320863	-0.84760603	MDM1	Mdm1 nuclear protein
38318_at	0.00405	9.93e-05	-4.442832	1.320281	-0.88042867	FAM8A1	family with sequence similarity 8 member A1
37023_at	0.00405	9.95e-05	-4.442198	1.318595	-0.65099354	LCP1	lymphocyte cytosolic protein 1
37948_at	0.00405	1.00e-04	-4.440364	1.313719	-1.92837232	ATP6V1C1	ATPase H+ transporting V1 subunit C1
818_s_at	0.00405	1.00e-04	-4.439321	1.310946	-0.97458302	ATRX	ATRX, chromatin remodeler
726_f_at	0.00405	1.00e-04	4.438719	1.309343	0.53817024	CSHL1	chorionic somatomammotropin hormone like 1
38732_at	0.00405	1.01e-04	-4.437924	1.30723	-0.99132784	CLNS1A	chloride nucleotide-sensitive channel 1A
778_s_at	0.004081	1.02e-04	4.434049	1.296929	0.36461132	SSTR5	somatostatin receptor 5
39261_at	0.004081	1.02e-04	-4.432438	1.292645	-0.68685441	ZBTB48	zinc finger and BTB domain containing 48
1365_at	0.004081	1.02e-04	-4.431893	1.291196	-0.86295629	IL2RB	interleukin 2 receptor subunit beta
32292_at	0.004082	1.03e-04	4.430774	1.288223	1.23710117	COLEC10	collectin subfamily member 10
37955_at	0.004102	1.04e-04	-4.427915	1.280623	-0.8842399	CNPY2	canopy FGF signaling regulator 2
40848_g_at	0.004139	1.05e-04	-4.423731	1.269505	-1.51250023	MICAL2	microtubule associated monooxygenase, calponin and LIM domain containing 2
37910_at	0.004158	1.06e-04	-4.418724	1.256201	-0.69057233	HCFC1	host cell factor C1
39552_at	0.004158	1.07e-04	-4.418381	1.255289	-0.71885907	PTEN	phosphatase and tensin homolog
36929_at	0.004158	1.07e-04	4.41779	1.25372	1.72340962	LAMB3	laminin subunit beta 3
39593_at	0.004158	1.07e-04	-4.417759	1.253637	-2.54173788	FGL2	fibrinogen like 2
39235_at	0.004166	1.07e-04	-4.416033	1.249052	-1.41587493	ARMC6	armadillo repeat containing 6
40060_r_at	0.004172	1.08e-04	-4.413857	1.243273	-0.88908608	PDLIM5	PDZ and LIM domain 5
1986_at	0.004172	1.08e-04	-4.413399	1.242055	-1.02399379	RBL2	RB transcriptional corepressor like 2
33154_at	0.004174	1.08e-04	-4.412172	1.238798	-0.5666162	PSMB4	proteasome subunit beta 4
37348_s_at	0.004193	1.09e-04	-4.409493	1.231683	-0.66063578	HMGN3	high mobility group nucleosomal binding domain 3
1450_g_at	0.004231	1.11e-04	-4.403166	1.214882	-0.68183777	PSMA4	proteasome subunit alpha 4
41302_at	0.004231	1.12e-04	-4.40101	1.209159	-0.94510955	AHCYL1	adenosylhomocysteinase like 1
37739_at	0.004231	1.12e-04	-4.400274	1.207206	-0.59051138	SSRP1	structure specific recognition protein 1
935_at	0.004231	1.13e-04	-4.399254	1.204497	-0.64340354	CAP1	adenylate cyclase associated protein 1
37181_at	0.004231	1.13e-04	-4.39924	1.204462	-0.82758464	MPV17	MPV17, mitochondrial inner membrane protein
34387_at	0.004231	1.13e-04	-4.39782	1.200692	-0.79893538	LPGAT1	lysophosphatidylglycerol acyltransferase 1
36027_at	0.004231	1.14e-04	-4.395223	1.193801	-0.54329507	POLR2F	RNA polymerase II subunit F
33849_at	0.004231	1.14e-04	4.395018	1.193255	1.26214876	NAMPT	nicotinamide phosphoribosyltransferase
38429_at	0.004231	1.14e-04	4.394847	1.192803	0.71279373	FASN	fatty acid synthase
1697_s_at	0.004231	1.14e-04	-4.394286	1.191314	-1.7576027	PTPRJ	protein tyrosine phosphatase, receptor type J
36758_at	0.004231	1.14e-04	-4.394143	1.190933	-1.50557184	SLC38A6	solute carrier family 38 member 6
34201_at	0.004231	1.14e-04	-4.393872	1.190214	-0.4873895	DNAJA2	DnaJ heat shock protein family (Hsp40) member A2
39082_at	0.00425	1.15e-04	-4.391301	1.183392	-1.12234979	ANXA6	annexin A6
37041_at	0.004275	1.16e-04	-4.388244	1.175282	-1.61158978	ATG4B	autophagy related 4B cysteine peptidase
38397_at	0.004279	1.17e-04	-4.386894	1.171701	-0.73492456	POLD4	DNA polymerase delta 4, accessory subunit
35629_at	0.004296	1.17e-04	-4.384466	1.16526	-0.8582681	MKL1	megakaryoblastic leukemia (translocation) 1
39387_at	0.004309	1.18e-04	-4.382458	1.159933	-1.60303465	SEPHS1	selenophosphate synthetase 1
37654_at	0.004316	1.19e-04	-4.38042	1.154528	-1.27329798	SNX17	sorting nexin 17
37016_at	0.004316	1.19e-04	-4.379737	1.152718	-0.77642448	ECHS1	enoyl-CoA hydratase, short chain 1
38652_at	0.004316	1.20e-04	-4.377528	1.146861	-1.29407774	WBP1L	WW domain binding protein 1-like
138_at	0.004316	1.20e-04	-4.377132	1.145809	-0.7779996	MAP4K1	mitogen-activated protein kinase kinase kinase kinase 1
39698_at	0.004316	1.20e-04	-4.376335	1.143698	-1.02212801	HOPX	HOP homeobox
35450_s_at	0.004316	1.20e-04	-4.375486	1.141445	-0.80949559	GTF2IP4///GTF2IP1///GTF2I	general transcription factor IIi pseudogene 4///general transcription factor IIi pseudogene 1///general transcription factor IIi
40487_at	0.004316	1.21e-04	-4.374441	1.138675	-1.35670064	TRIM44	tripartite motif containing 44
1334_s_at	0.004316	1.21e-04	4.373653	1.136585	0.67162452	CSF3	colony stimulating factor 3
40888_f_at	0.004316	1.21e-04	4.372878	1.134531	0.63751531		
1052_s_at	0.004325	1.22e-04	4.371196	1.130072	0.95956445	CEBPD	CCAAT/enhancer binding protein delta
33745_at	0.004346	1.23e-04	-4.36853	1.123005	-1.40744268	PHKG2	phosphorylase kinase catalytic subunit gamma 2
37140_s_at	0.004353	1.23e-04	4.366981	1.118901	0.62175242	EDA	ectodysplasin A
37399_at	0.004362	1.24e-04	-4.365287	1.11441	-1.4951535	AKR1C3	aldo-keto reductase family 1, member C3
40115_at	0.004366	1.25e-04	-4.363954	1.110879	-0.51141029	ATP5C1	ATP synthase, H+ transporting, mitochondrial F1 complex, gamma polypeptide 1
1682_s_at	0.00437	1.26e-04	4.360457	1.101611	1.40574586	ABCB1	ATP binding cassette subfamily B member 1
40593_at	0.00437	1.26e-04	-4.358437	1.096259	-0.63703573	MIR4745///PTBP1	microRNA 4745///polypyrimidine tract binding protein 1
32825_at	0.00437	1.27e-04	-4.358362	1.096062	-0.7402396	PRMT1	protein arginine methyltransferase 1
39533_at	0.00437	1.27e-04	-4.358331	1.09598	-0.61529976	SLC7A6	solute carrier family 7 member 6
35788_at	0.00437	1.27e-04	-4.358189	1.095602	-2.13725829	DYNC1I2	dynein cytoplasmic 1 intermediate chain 2
AFFX-HUMTFRR/M11507_3_at	0.00437	1.28e-04	4.355148	1.087547	0.63434404	TFRC	transferrin receptor
39735_at	0.00437	1.28e-04	-4.355062	1.087319	-1.71892074	NIT1	nitrilase 1
35843_at	0.00437	1.28e-04	-4.354967	1.087068	-1.28089097	NEK9	NIMA related kinase 9
1675_at	0.00437	1.28e-04	-4.354712	1.086392	-1.14858698	RASA1	RAS p21 protein activator 1
36125_s_at	0.00437	1.29e-04	-4.352906	1.081609	-0.62037021	RALY	RALY heterogeneous nuclear ribonucleoprotein
38664_at	0.00437	1.29e-04	-4.350855	1.076178	-0.86663382	CFDP1	craniofacial development protein 1
37742_at	0.00437	1.29e-04	-4.350308	1.074729	-1.18519436	TMPPE///GLB1	transmembrane protein with metallophosphoesterase domain///galactosidase beta 1
36098_at	0.00437	1.30e-04	-4.349281	1.072009	-0.89676487	SRSF1	serine and arginine rich splicing factor 1
1229_at	0.00437	1.30e-04	-4.349166	1.071705	-1.02287727	MTMR11	myotubularin related protein 11
39162_at	0.00437	1.30e-04	-4.348463	1.069842	-1.07189866	GTF2H5	general transcription factor IIH subunit 5
33338_at	0.00437	1.30e-04	-4.348458	1.069829	-1.07658857	STAT1	signal transducer and activator of transcription 1
33334_at	0.004391	1.31e-04	-4.345898	1.063053	-1.06559986	ACYP1	acylphosphatase 1
32557_at	0.004396	1.32e-04	4.344365	1.058993	0.44694547	U2AF2	U2 small nuclear RNA auxiliary factor 2
35795_at	0.004396	1.32e-04	-4.343603	1.056975	-0.57242489	HDAC6	histone deacetylase 6
34836_at	0.004412	1.33e-04	-4.341118	1.050397	-0.54143018	RAB5C	RAB5C, member RAS oncogene family
34684_at	0.004412	1.33e-04	-4.340234	1.048057	-0.83152638	RECQL	RecQ like helicase
37031_at	0.004412	1.34e-04	-4.338058	1.042298	-0.70283642	FAM120A	family with sequence similarity 120A
38862_at	0.004412	1.34e-04	-4.337664	1.041256	-0.9119302	SKAP1	src kinase associated phosphoprotein 1
36276_at	0.004412	1.35e-04	4.336898	1.039229	0.40606973	CNTN2	contactin 2
32793_at	0.004412	1.35e-04	-4.336863	1.039135	-0.74347973	TRBC1	T cell receptor beta constant 1
39876_at	0.004423	1.35e-04	-4.334951	1.034075	-0.40554904	ENTPD6	ectonucleoside triphosphate diphosphohydrolase 6 (putative)
917_g_at	0.004423	1.36e-04	4.334053	1.0317	0.62987908	PTPRN	protein tyrosine phosphatase, receptor type N
34792_at	0.004423	1.36e-04	-4.333278	1.02965	-0.9015846	AHCYL1	adenosylhomocysteinase like 1
37553_at	0.004426	1.36e-04	-4.332156	1.026681	-0.559538	TESK1	testis-specific kinase 1
31611_s_at	0.004427	1.38e-04	4.327598	1.014621	1.61867545	BCL2L11	BCL2 like 11
41057_at	0.004427	1.39e-04	-4.326685	1.012208	-2.11738707	ACOT13	acyl-CoA thioesterase 13
782_at	0.004427	1.40e-04	-4.323737	1.00441	-0.65575718	POLR3C	RNA polymerase III subunit C
37539_at	0.004427	1.40e-04	4.323598	1.004042	1.51178488	RGL1	ral guanine nucleotide dissociation stimulator like 1
1906_at	0.004427	1.40e-04	-4.322719	1.001717	-0.76701394	MAPKAP1	mitogen-activated protein kinase associated protein 1
37188_at	0.004427	1.40e-04	-4.322432	1.000959	-1.50681359	PCK2	phosphoenolpyruvate carboxykinase 2, mitochondrial
40468_at	0.004427	1.40e-04	-4.322273	1.000537	-0.834874	FNBP1	formin binding protein 1
32860_g_at	0.004427	1.40e-04	-4.32201	0.999843	-1.06366412	STAT1	signal transducer and activator of transcription 1
31453_s_at	0.004427	1.40e-04	-4.321825	0.999352	-1.67369798	LILRA1	leukocyte immunoglobulin like receptor A1
39100_at	0.004427	1.41e-04	4.321471	0.998418	1.13197392	SPOCK1	sparc/osteonectin, cwcv and kazal-like domains proteoglycan (testican) 1
35787_at	0.004427	1.41e-04	-4.321105	0.997449	-1.48737745	DYNC1I2	dynein cytoplasmic 1 intermediate chain 2
31839_at	0.004427	1.41e-04	-4.320727	0.99645	-0.57564451	SUGP1	SURP and G-patch domain containing 1
37325_at	0.004427	1.41e-04	-4.320195	0.995043	-0.58809307	FDPS	farnesyl diphosphate synthase
41058_g_at	0.004427	1.41e-04	-4.319681	0.993685	-2.16766064	ACOT13	acyl-CoA thioesterase 13
35811_at	0.004432	1.42e-04	-4.318416	0.990338	-1.13636712	RNF13	ring finger protein 13
32726_g_at	0.004434	1.43e-04	-4.316617	0.985584	-0.81956987	BID	BH3 interacting domain death agonist
38213_at	0.004434	1.43e-04	-4.316041	0.98406	-0.85540881	BTK	Bruton tyrosine kinase
35760_at	0.004434	1.43e-04	-4.315627	0.982965	-0.68615655	ATP5H	ATP synthase, H+ transporting, mitochondrial Fo complex subunit D
1640_at	0.004441	1.44e-04	-4.314253	0.979332	-0.64564368	ST13	suppression of tumorigenicity 13 (colon carcinoma) (Hsp70 interacting protein)
36285_at	0.004444	1.44e-04	4.31316	0.976444	0.4106507	KCNJ4	potassium voltage-gated channel subfamily J member 4
32237_at	0.004453	1.45e-04	-4.311614	0.972358	-0.8749039	KLHDC10	kelch domain containing 10
33700_at	0.004469	1.45e-04	4.30951	0.966797	2.47578692	SPRY2	sprouty RTK signaling antagonist 2
37027_at	0.004473	1.46e-04	-4.307603	0.961757	-1.00914825	AHNAK	AHNAK nucleoprotein
41501_at	0.004473	1.46e-04	-4.307449	0.961351	-1.2537197	HIPK3	homeodomain interacting protein kinase 3
228_at	0.004474	1.47e-04	-4.306562	0.959006	-0.75260898	RALB	RALB Ras like proto-oncogene B
34889_at	0.004474	1.47e-04	-4.305711	0.956758	-1.07003487	ATP6V1A	ATPase H+ transporting V1 subunit A
37015_at	0.004475	1.47e-04	-4.304756	0.954236	-1.76781075	ALDH1A1	aldehyde dehydrogenase 1 family member A1
34268_at	0.00449	1.48e-04	-4.302777	0.949007	-1.00200478	RGS19	regulator of G-protein signaling 19
33869_at	0.004501	1.49e-04	-4.301097	0.944569	-0.92547075	STAT5B	signal transducer and activator of transcription 5B
32561_at	0.004519	1.50e-04	-4.298049	0.936518	-1.57657148	SPIDR	scaffolding protein involved in DNA repair
34819_at	0.004519	1.50e-04	-4.297978	0.93633	-0.57694389	CD164	CD164 molecule
38767_at	0.004528	1.51e-04	4.295931	0.930923	1.34309505	SPRY1	sprouty RTK signaling antagonist 1
40064_at	0.004528	1.51e-04	-4.29567	0.930235	-0.92612574	TRAK2	trafficking kinesin protein 2
1770_at	0.004545	1.53e-04	4.292106	0.920823	1.69569139	IFNA2	interferon alpha 2
34311_at	0.004545	1.53e-04	-4.291851	0.92015	-1.24044859	GLRX	glutaredoxin
31504_at	0.004545	1.53e-04	-4.291065	0.918074	-0.72025671	HDLBP	high density lipoprotein binding protein
211_at	0.004545	1.53e-04	-4.291048	0.918029	-0.40096454	DR1	down-regulator of transcription 1
41540_at	0.004556	1.54e-04	-4.289354	0.913556	-0.54726547	PPP1R7	protein phosphatase 1 regulatory subunit 7
34629_at	0.004568	1.55e-04	4.286923	0.907139	0.9820563	TP53I11	tumor protein p53 inducible protein 11
35185_at	0.004568	1.55e-04	4.286461	0.90592	0.9777883	FABP7	fatty acid binding protein 7
1180_g_at	0.004568	1.56e-04	-4.285949	0.904568	-0.72387441	SNORD14D///SNORD14C///HSPA8	small nucleolar RNA, C/D box 14D///small nucleolar RNA, C/D box 14C///heat shock protein family A (Hsp70) member 8
38570_at	0.004603	1.57e-04	-4.282431	0.895283	-1.08123764	HLA-DOB	major histocompatibility complex, class II, DO beta
41351_at	0.004603	1.58e-04	4.280923	0.891304	0.53912038	COL6A1	collagen type VI alpha 1 chain
36770_at	0.004603	1.58e-04	-4.279625	0.887879	-1.04590803	STAT2	signal transducer and activator of transcription 2
39743_at	0.004603	1.59e-04	-4.279132	0.886579	-1.2414859	C1orf123	chromosome 1 open reading frame 123
38910_at	0.004603	1.59e-04	-4.278524	0.884975	-1.07287747	ATPAF2	ATP synthase mitochondrial F1 complex assembly factor 2
35718_at	0.004603	1.59e-04	-4.278442	0.884757	-0.81219807	SP110	SP110 nuclear body protein
36998_s_at	0.004605	1.60e-04	-4.276849	0.880553	-1.0669037	ATXN2	ataxin 2
1649_at	0.004605	1.60e-04	4.276701	0.880163	0.74194308	SMOX	spermine oxidase
32978_g_at	0.004655	1.62e-04	-4.272073	0.867957	-1.07385229	FAM65B	family with sequence similarity 65 member B
34397_at	0.004657	1.62e-04	-4.271143	0.865503	-0.65752055	LUC7L3	LUC7 like 3 pre-mRNA splicing factor
41710_at	0.004678	1.64e-04	-4.2682	0.85774	-1.38075524	GSAP	gamma-secretase activating protein
32230_at	0.004678	1.64e-04	-4.267994	0.857199	-0.50518846	EIF3I	eukaryotic translation initiation factor 3 subunit I
36472_at	0.004712	1.65e-04	-4.264616	0.84829	-0.71978451	NMI	N-myc and STAT interactor
34727_at	0.004749	1.67e-04	-4.261123	0.839083	-1.67745556	AHCYL1	adenosylhomocysteinase like 1
36091_at	0.00475	1.67e-04	-4.260262	0.836813	-1.23085314	SKAP2	src kinase associated phosphoprotein 2
38421_at	0.004763	1.68e-04	-4.25851	0.832195	-0.82040641	TXLNA	taxilin alpha
31674_s_at	0.004786	1.69e-04	-4.255995	0.825567	-1.08504121	BRD3	bromodomain containing 3
39686_g_at	0.004789	1.70e-04	-4.254988	0.822913	-0.74474563	ATXN10	ataxin 10
37356_r_at	0.004801	1.71e-04	-4.253353	0.818606	-1.13688179	USO1	USO1 vesicle transport factor
